LON,LAT,CUR,what
-71.333333,7.5,  3.7012447e+001,
-71.166667,7.5,  3.7406818e+001,
-71.0,7.5,  3.7373753e+001,
-70.833333,7.5,  3.7131886e+001,
-70.666667,7.5,  3.6754791e+001,
-70.5,7.5,  3.6422920e+001,
-70.333333,7.5,  3.6333694e+001,
-70.166667,7.5,  3.6751251e+001,
-70.0,7.5,  3.7312382e+001,
-69.833333,7.5,  3.7689686e+001,
-69.666667,7.5,  3.7827892e+001,
-69.5,7.5,  3.7854538e+001,
-69.333333,7.5,  3.7862576e+001,
-69.166667,7.5,  3.7899231e+001,
-69.0,7.5,  3.7880909e+001,
-68.833333,7.5,  3.7711308e+001,
-68.666667,7.5,  3.7531986e+001,
-68.5,7.5,  3.7290958e+001,
-68.333333,7.5,  3.6884468e+001,
-68.166667,7.5,  3.6385818e+001,
-68.0,7.5,  3.5863918e+001,
-67.833333,7.5,  3.5541744e+001,
-67.666667,7.5,  3.5531490e+001,
-67.5,7.5,  3.5931614e+001,
-67.333333,7.5,  3.6529449e+001,
-67.166667,7.5,  3.7029278e+001,
-67.0,7.5,  3.7171585e+001,
-66.833333,7.5,  3.7291672e+001,
-66.666667,7.5,  3.7511227e+001,
-66.5,7.5,  3.7921432e+001,
-66.333333,7.5,  3.8325268e+001,
-66.166667,7.5,  3.7961452e+001,
-66.0,7.5,  3.7536808e+001,
-65.833333,7.5,  3.7107769e+001,
-65.666667,7.5,  3.6276199e+001,
-65.5,7.5,  3.5563114e+001,
-65.333333,7.5,  3.5077553e+001,
-65.166667,7.5,  3.5292053e+001,
-79.833333,7.3333333,  2.9104321e+001,
-79.666667,7.3333333,  2.8807728e+001,
-79.5,7.3333333,  2.8494389e+001,
-79.333333,7.3333333,  2.8223114e+001,
-79.166667,7.3333333,  2.7884871e+001,
-79.0,7.3333333,  2.7140312e+001,
-78.833333,7.3333333,  2.6431372e+001,
-78.666667,7.3333333,  2.6174507e+001,
-78.5,7.3333333,  2.6282547e+001,
-78.333333,7.3333333,  2.6598946e+001,
-78.166667,7.3333333,  2.7267487e+001,
-78.0,7.3333333,  2.8194721e+001,
-77.833333,7.3333333,  2.9582806e+001,
-77.666667,7.3333333,  3.1788975e+001,
-77.5,7.3333333,  3.3738808e+001,
-77.333333,7.3333333,  3.3896027e+001,
-77.166667,7.3333333,  3.2910053e+001,
-77.0,7.3333333,  3.1849842e+001,
-76.833333,7.3333333,  3.1565441e+001,
-76.666667,7.3333333,  3.1868053e+001,
-76.5,7.3333333,  3.2900448e+001,
-76.333333,7.3333333,  3.4975651e+001,
-76.166667,7.3333333,  3.7059547e+001,
-76.0,7.3333333,  3.7856670e+001,
-75.833333,7.3333333,  3.8095901e+001,
-75.666667,7.3333333,  3.7987236e+001,
-75.5,7.3333333,             NaN,
-75.333333,7.3333333,             NaN,
-75.166667,7.3333333,             NaN,
-75.0,7.3333333,             NaN,
-74.833333,7.3333333,             NaN,
-74.666667,7.3333333,             NaN,
-74.5,7.3333333,             NaN,
-74.333333,7.3333333,             NaN,
-74.166667,7.3333333,             NaN,
-74.0,7.3333333,  3.5196117e+001,
-73.833333,7.3333333,  3.5962723e+001,
-73.666667,7.3333333,  3.6377377e+001,
-73.5,7.3333333,  3.6537102e+001,
-73.333333,7.3333333,  3.6631603e+001,
-73.166667,7.3333333,  3.6498611e+001,
-73.0,7.3333333,  3.5953888e+001,
-72.833333,7.3333333,  3.4691204e+001,
-72.666667,7.3333333,  3.3262562e+001,
-72.5,7.3333333,  3.2269238e+001,
-72.333333,7.3333333,  3.2450253e+001,
-72.166667,7.3333333,  3.3295017e+001,
-72.0,7.3333333,  3.4455746e+001,
-71.833333,7.3333333,  3.5629887e+001,
-71.666667,7.3333333,  3.6590366e+001,
-71.5,7.3333333,  3.7134804e+001,
-71.333333,7.3333333,  3.7470875e+001,
-71.166667,7.3333333,  3.7695187e+001,
-71.0,7.3333333,  3.7734806e+001,
-70.833333,7.3333333,  3.7662464e+001,
-70.666667,7.3333333,  3.7525051e+001,
-70.5,7.3333333,  3.7456203e+001,
-70.333333,7.3333333,  3.7609695e+001,
-70.166667,7.3333333,  3.8117306e+001,
-70.0,7.3333333,  3.8739780e+001,
-69.833333,7.3333333,  3.9101852e+001,
-69.666667,7.3333333,  3.8943054e+001,
-69.5,7.3333333,  3.8611790e+001,
-69.333333,7.3333333,  3.8248653e+001,
-69.166667,7.3333333,  3.7898159e+001,
-69.0,7.3333333,  3.7529743e+001,
-68.833333,7.3333333,  3.7306049e+001,
-68.666667,7.3333333,  3.7113041e+001,
-68.5,7.3333333,  3.6805195e+001,
-68.333333,7.3333333,  3.6267284e+001,
-68.166667,7.3333333,  3.5698788e+001,
-68.0,7.3333333,  3.5136730e+001,
-67.833333,7.3333333,  3.4640430e+001,
-67.666667,7.3333333,  3.4506596e+001,
-67.5,7.3333333,  3.5163189e+001,
-67.333333,7.3333333,  3.6049763e+001,
-67.166667,7.3333333,  3.6793560e+001,
-67.0,7.3333333,  3.7068958e+001,
-66.833333,7.3333333,  3.7252918e+001,
-66.666667,7.3333333,  3.7472286e+001,
-66.5,7.3333333,  3.7733749e+001,
-66.333333,7.3333333,  3.7923107e+001,
-66.166667,7.3333333,  3.7857925e+001,
-66.0,7.3333333,  3.7665371e+001,
-65.833333,7.3333333,  3.7370945e+001,
-65.666667,7.3333333,  3.6786961e+001,
-65.5,7.3333333,  3.6169933e+001,
-65.333333,7.3333333,  3.5734421e+001,
-65.166667,7.3333333,  3.5820240e+001,
-79.833333,7.1666667,  2.8507801e+001,
-79.666667,7.1666667,  2.8251366e+001,
-79.5,7.1666667,  2.7795547e+001,
-79.333333,7.1666667,  2.7375772e+001,
-79.166667,7.1666667,  2.6980192e+001,
-79.0,7.1666667,  2.6381081e+001,
-78.833333,7.1666667,  2.5895958e+001,
-78.666667,7.1666667,  2.5798630e+001,
-78.5,7.1666667,  2.6146368e+001,
-78.333333,7.1666667,  2.6741133e+001,
-78.166667,7.1666667,  2.7252371e+001,
-78.0,7.1666667,  2.8062054e+001,
-77.833333,7.1666667,  2.9375984e+001,
-77.666667,7.1666667,  3.1218857e+001,
-77.5,7.1666667,  3.2898190e+001,
-77.333333,7.1666667,  3.3262428e+001,
-77.166667,7.1666667,  3.2735844e+001,
-77.0,7.1666667,  3.2005222e+001,
-76.833333,7.1666667,  3.1530186e+001,
-76.666667,7.1666667,  3.1423473e+001,
-76.5,7.1666667,  3.2019447e+001,
-76.333333,7.1666667,  3.4322388e+001,
-76.166667,7.1666667,  3.6825756e+001,
-76.0,7.1666667,  3.7485035e+001,
-75.833333,7.1666667,  3.7749317e+001,
-75.666667,7.1666667,             NaN,
-75.5,7.1666667,             NaN,
-75.333333,7.1666667,             NaN,
-75.166667,7.1666667,             NaN,
-75.0,7.1666667,             NaN,
-74.833333,7.1666667,             NaN,
-74.666667,7.1666667,             NaN,
-74.5,7.1666667,             NaN,
-74.333333,7.1666667,             NaN,
-74.166667,7.1666667,  3.5805298e+001,
-74.0,7.1666667,  3.5964397e+001,
-73.833333,7.1666667,  3.6109280e+001,
-73.666667,7.1666667,  3.6259228e+001,
-73.5,7.1666667,  3.6088654e+001,
-73.333333,7.1666667,  3.6161449e+001,
-73.166667,7.1666667,  3.5908543e+001,
-73.0,7.1666667,  3.5261826e+001,
-72.833333,7.1666667,  3.3906250e+001,
-72.666667,7.1666667,  3.2425571e+001,
-72.5,7.1666667,  3.1383617e+001,
-72.333333,7.1666667,  3.2456371e+001,
-72.166667,7.1666667,  3.3977436e+001,
-72.0,7.1666667,  3.5248402e+001,
-71.833333,7.1666667,  3.6374882e+001,
-71.666667,7.1666667,  3.7224426e+001,
-71.5,7.1666667,  3.7639088e+001,
-71.333333,7.1666667,  3.7822067e+001,
-71.166667,7.1666667,  3.7947758e+001,
-71.0,7.1666667,  3.8087139e+001,
-70.833333,7.1666667,  3.8189331e+001,
-70.666667,7.1666667,  3.8222637e+001,
-70.5,7.1666667,  3.8320469e+001,
-70.333333,7.1666667,  3.8595745e+001,
-70.166667,7.1666667,  3.9058483e+001,
-70.0,7.1666667,  3.9672817e+001,
-69.833333,7.1666667,  4.0163242e+001,
-69.666667,7.1666667,  3.9726734e+001,
-69.5,7.1666667,  3.9145878e+001,
-69.333333,7.1666667,  3.8524929e+001,
-69.166667,7.1666667,  3.7879333e+001,
-69.0,7.1666667,  3.7172516e+001,
-68.833333,7.1666667,  3.6868515e+001,
-68.666667,7.1666667,  3.6617214e+001,
-68.5,7.1666667,  3.6316879e+001,
-68.333333,7.1666667,  3.5666351e+001,
-68.166667,7.1666667,  3.5057011e+001,
-68.0,7.1666667,  3.4548656e+001,
-67.833333,7.1666667,  3.3968334e+001,
-67.666667,7.1666667,  3.3629406e+001,
-67.5,7.1666667,  3.4571648e+001,
-67.333333,7.1666667,  3.5593403e+001,
-67.166667,7.1666667,  3.6483776e+001,
-67.0,7.1666667,  3.6702244e+001,
-66.833333,7.1666667,  3.6949001e+001,
-66.666667,7.1666667,  3.7222233e+001,
-66.5,7.1666667,  3.7300556e+001,
-66.333333,7.1666667,  3.7240856e+001,
-66.166667,7.1666667,  3.7515186e+001,
-66.0,7.1666667,  3.7601204e+001,
-65.833333,7.1666667,  3.7466309e+001,
-65.666667,7.1666667,  3.7086277e+001,
-65.5,7.1666667,  3.6592564e+001,
-65.333333,7.1666667,  3.6147964e+001,
-65.166667,7.1666667,             NaN,
-79.833333,7.0,  2.7447241e+001,
-79.666667,7.0,  2.7237909e+001,
-79.5,7.0,  2.6576605e+001,
-79.333333,7.0,  2.6065313e+001,
-79.166667,7.0,  2.5725389e+001,
-79.0,7.0,  2.5183432e+001,
-78.833333,7.0,  2.4883919e+001,
-78.666667,7.0,  2.4963251e+001,
-78.5,7.0,             NaN,
-78.333333,7.0,             NaN,
-78.166667,7.0,  2.6706118e+001,
-78.0,7.0,  2.7365862e+001,
-77.833333,7.0,  2.8538120e+001,
-77.666667,7.0,  3.0157230e+001,
-77.5,7.0,  3.1614296e+001,
-77.333333,7.0,  3.2263176e+001,
-77.166667,7.0,  3.2287502e+001,
-77.0,7.0,  3.1999702e+001,
-76.833333,7.0,  3.1516380e+001,
-76.666667,7.0,  3.1185097e+001,
-76.5,7.0,  3.1545856e+001,
-76.333333,7.0,  3.3243210e+001,
-76.166667,7.0,  3.5210545e+001,
-76.0,7.0,  3.6133148e+001,
-75.833333,7.0,             NaN,
-75.666667,7.0,             NaN,
-75.5,7.0,             NaN,
-75.333333,7.0,             NaN,
-75.166667,7.0,             NaN,
-75.0,7.0,             NaN,
-74.833333,7.0,             NaN,
-74.666667,7.0,             NaN,
-74.5,7.0,             NaN,
-74.333333,7.0,  3.6589569e+001,
-74.166667,7.0,  3.6857113e+001,
-74.0,7.0,  3.6918339e+001,
-73.833333,7.0,  3.6945099e+001,
-73.666667,7.0,  3.6917484e+001,
-73.5,7.0,  3.6676540e+001,
-73.333333,7.0,  3.6301369e+001,
-73.166667,7.0,  3.5617371e+001,
-73.0,7.0,  3.4694866e+001,
-72.833333,7.0,  3.3563282e+001,
-72.666667,7.0,  3.2584644e+001,
-72.5,7.0,  3.2308914e+001,
-72.333333,7.0,  3.3345123e+001,
-72.166667,7.0,  3.4801392e+001,
-72.0,7.0,  3.6105194e+001,
-71.833333,7.0,  3.7180702e+001,
-71.666667,7.0,  3.7902554e+001,
-71.5,7.0,  3.8113544e+001,
-71.333333,7.0,  3.8097172e+001,
-71.166667,7.0,  3.8135517e+001,
-71.0,7.0,  3.8359299e+001,
-70.833333,7.0,  3.8593716e+001,
-70.666667,7.0,  3.8713787e+001,
-70.5,7.0,  3.8841816e+001,
-70.333333,7.0,  3.9061123e+001,
-70.166667,7.0,  3.9383930e+001,
-70.0,7.0,  3.9791683e+001,
-69.833333,7.0,  4.0088261e+001,
-69.666667,7.0,  3.9849262e+001,
-69.5,7.0,  3.9363010e+001,
-69.333333,7.0,  3.8755711e+001,
-69.166667,7.0,  3.8033344e+001,
-69.0,7.0,  3.7253010e+001,
-68.833333,7.0,  3.6610096e+001,
-68.666667,7.0,  3.6079102e+001,
-68.5,7.0,  3.5607586e+001,
-68.333333,7.0,  3.4943104e+001,
-68.166667,7.0,  3.4319809e+001,
-68.0,7.0,  3.3931118e+001,
-67.833333,7.0,  3.3920925e+001,
-67.666667,7.0,  3.4142544e+001,
-67.5,7.0,  3.4624836e+001,
-67.333333,7.0,  3.5065296e+001,
-67.166667,7.0,  3.5453003e+001,
-67.0,7.0,  3.5831024e+001,
-66.833333,7.0,  3.6347748e+001,
-66.666667,7.0,  3.6833843e+001,
-66.5,7.0,  3.7092541e+001,
-66.333333,7.0,  3.7241432e+001,
-66.166667,7.0,  3.7496838e+001,
-66.0,7.0,             NaN,
-65.833333,7.0,             NaN,
-65.666667,7.0,             NaN,
-65.5,7.0,             NaN,
-65.333333,7.0,             NaN,
-65.166667,7.0,             NaN,
-79.833333,6.8333333,  2.5746252e+001,
-79.666667,6.8333333,  2.5204607e+001,
-79.5,6.8333333,  2.4609198e+001,
-79.333333,6.8333333,  2.4106531e+001,
-79.166667,6.8333333,  2.3724312e+001,
-79.0,6.8333333,  2.3401756e+001,
-78.833333,6.8333333,  2.3259008e+001,
-78.666667,6.8333333,  2.3433268e+001,
-78.5,6.8333333,  2.3910124e+001,
-78.333333,6.8333333,  2.4556761e+001,
-78.166667,6.8333333,  2.5139664e+001,
-78.0,6.8333333,  2.6000647e+001,
-77.833333,6.8333333,  2.7288101e+001,
-77.666667,6.8333333,  2.8848083e+001,
-77.5,6.8333333,  3.0347595e+001,
-77.333333,6.8333333,  3.1252941e+001,
-77.166667,6.8333333,  3.1813534e+001,
-77.0,6.8333333,  3.2016129e+001,
-76.833333,6.8333333,  3.1518414e+001,
-76.666667,6.8333333,  3.0874371e+001,
-76.5,6.8333333,  3.0735836e+001,
-76.333333,6.8333333,  3.2080921e+001,
-76.166667,6.8333333,  3.3766758e+001,
-76.0,6.8333333,             NaN,
-75.833333,6.8333333,             NaN,
-75.666667,6.8333333,             NaN,
-75.5,6.8333333,             NaN,
-75.333333,6.8333333,             NaN,
-75.166667,6.8333333,             NaN,
-75.0,6.8333333,             NaN,
-74.833333,6.8333333,             NaN,
-74.666667,6.8333333,             NaN,
-74.5,6.8333333,             NaN,
-74.333333,6.8333333,  3.7504208e+001,
-74.166667,6.8333333,  3.7774158e+001,
-74.0,6.8333333,  3.7846485e+001,
-73.833333,6.8333333,  3.7907833e+001,
-73.666667,6.8333333,  3.7850758e+001,
-73.5,6.8333333,  3.7562611e+001,
-73.333333,6.8333333,  3.6713493e+001,
-73.166667,6.8333333,  3.5518112e+001,
-73.0,6.8333333,  3.4318668e+001,
-72.833333,6.8333333,  3.3406246e+001,
-72.666667,6.8333333,  3.2941391e+001,
-72.5,6.8333333,  3.3281330e+001,
-72.333333,6.8333333,  3.4423199e+001,
-72.166667,6.8333333,  3.5765583e+001,
-72.0,6.8333333,  3.6965332e+001,
-71.833333,6.8333333,  3.7984161e+001,
-71.666667,6.8333333,  3.8627853e+001,
-71.5,6.8333333,  3.8509830e+001,
-71.333333,6.8333333,  3.8181572e+001,
-71.166667,6.8333333,  3.8068878e+001,
-71.0,6.8333333,  3.8433105e+001,
-70.833333,6.8333333,  3.8820023e+001,
-70.666667,6.8333333,  3.8921467e+001,
-70.5,6.8333333,  3.8990612e+001,
-70.333333,6.8333333,  3.9107441e+001,
-70.166667,6.8333333,  3.9253597e+001,
-70.0,6.8333333,  3.9484013e+001,
-69.833333,6.8333333,  3.9723709e+001,
-69.666667,6.8333333,  3.9634899e+001,
-69.5,6.8333333,  3.9297047e+001,
-69.333333,6.8333333,  3.8780491e+001,
-69.166667,6.8333333,  3.8075672e+001,
-69.0,6.8333333,  3.7252903e+001,
-68.833333,6.8333333,  3.6285988e+001,
-68.666667,6.8333333,  3.5477688e+001,
-68.5,6.8333333,  3.4901119e+001,
-68.333333,6.8333333,  3.4168484e+001,
-68.166667,6.8333333,  3.3509426e+001,
-68.0,6.8333333,  3.3260998e+001,
-67.833333,6.8333333,  3.4082462e+001,
-67.666667,6.8333333,  3.4963257e+001,
-67.5,6.8333333,  3.4917744e+001,
-67.333333,6.8333333,  3.4526005e+001,
-67.166667,6.8333333,  3.4212772e+001,
-67.0,6.8333333,  3.4709064e+001,
-66.833333,6.8333333,  3.5597004e+001,
-66.666667,6.8333333,  3.6451565e+001,
-66.5,6.8333333,  3.6928085e+001,
-66.333333,6.8333333,  3.7250015e+001,
-66.166667,6.8333333,  3.7495480e+001,
-66.0,6.8333333,             NaN,
-65.833333,6.8333333,             NaN,
-65.666667,6.8333333,             NaN,
-65.5,6.8333333,             NaN,
-65.333333,6.8333333,             NaN,
-65.166667,6.8333333,             NaN,
-79.833333,6.6666667,  2.3773096e+001,
-79.666667,6.6666667,  2.2933960e+001,
-79.5,6.6666667,  2.2405264e+001,
-79.333333,6.6666667,  2.1971189e+001,
-79.166667,6.6666667,  2.1599993e+001,
-79.0,6.6666667,  2.1463890e+001,
-78.833333,6.6666667,  2.1413086e+001,
-78.666667,6.6666667,  2.1628096e+001,
-78.5,6.6666667,  2.1963171e+001,
-78.333333,6.6666667,  2.2352905e+001,
-78.166667,6.6666667,  2.3091545e+001,
-78.0,6.6666667,  2.4086916e+001,
-77.833333,6.6666667,  2.5531378e+001,
-77.666667,6.6666667,  2.7188484e+001,
-77.5,6.6666667,  2.8993050e+001,
-77.333333,6.6666667,  3.0154114e+001,
-77.166667,6.6666667,  3.1254467e+001,
-77.0,6.6666667,  3.2065735e+001,
-76.833333,6.6666667,  3.1608795e+001,
-76.666667,6.6666667,  3.0748745e+001,
-76.5,6.6666667,  3.0022755e+001,
-76.333333,6.6666667,  3.1484085e+001,
-76.166667,6.6666667,  3.3109665e+001,
-76.0,6.6666667,  3.3989147e+001,
-75.833333,6.6666667,             NaN,
-75.666667,6.6666667,             NaN,
-75.5,6.6666667,             NaN,
-75.333333,6.6666667,             NaN,
-75.166667,6.6666667,             NaN,
-75.0,6.6666667,             NaN,
-74.833333,6.6666667,             NaN,
-74.666667,6.6666667,             NaN,
-74.5,6.6666667,             NaN,
-74.333333,6.6666667,  3.8389187e+001,
-74.166667,6.6666667,  3.8570587e+001,
-74.0,6.6666667,  3.8614628e+001,
-73.833333,6.6666667,  3.8694855e+001,
-73.666667,6.6666667,  3.8588665e+001,
-73.5,6.6666667,  3.8302021e+001,
-73.333333,6.6666667,  3.6937016e+001,
-73.166667,6.6666667,  3.5283871e+001,
-73.0,6.6666667,  3.3859993e+001,
-72.833333,6.6666667,  3.3211014e+001,
-72.666667,6.6666667,  3.3202923e+001,
-72.5,6.6666667,  3.3988232e+001,
-72.333333,6.6666667,  3.5289871e+001,
-72.166667,6.6666667,  3.6555866e+001,
-72.0,6.6666667,  3.7554325e+001,
-71.833333,6.6666667,  3.8467064e+001,
-71.666667,6.6666667,  3.9121113e+001,
-71.5,6.6666667,  3.8578625e+001,
-71.333333,6.6666667,  3.7930450e+001,
-71.166667,6.6666667,  3.7599216e+001,
-71.0,6.6666667,  3.8157948e+001,
-70.833333,6.6666667,  3.8730824e+001,
-70.666667,6.6666667,  3.8705250e+001,
-70.5,6.6666667,  3.8656311e+001,
-70.333333,6.6666667,  3.8673901e+001,
-70.166667,6.6666667,  3.8716511e+001,
-70.0,6.6666667,  3.8897533e+001,
-69.833333,6.6666667,  3.9203159e+001,
-69.666667,6.6666667,  3.9201740e+001,
-69.5,6.6666667,  3.8974339e+001,
-69.333333,6.6666667,  3.8506550e+001,
-69.166667,6.6666667,  3.7791225e+001,
-69.0,6.6666667,  3.6934132e+001,
-68.833333,6.6666667,  3.5622478e+001,
-68.666667,6.6666667,  3.4611683e+001,
-68.5,6.6666667,  3.4103912e+001,
-68.333333,6.6666667,  3.3373714e+001,
-68.166667,6.6666667,  3.2763699e+001,
-68.0,6.6666667,  3.2496246e+001,
-67.833333,6.6666667,  3.4286602e+001,
-67.666667,6.6666667,  3.5905151e+001,
-67.5,6.6666667,  3.5163685e+001,
-67.333333,6.6666667,  3.3944912e+001,
-67.166667,6.6666667,  3.2834103e+001,
-67.0,6.6666667,  3.3539158e+001,
-66.833333,6.6666667,  3.4758686e+001,
-66.666667,6.6666667,  3.5983425e+001,
-66.5,6.6666667,  3.6526794e+001,
-66.333333,6.6666667,  3.6930401e+001,
-66.166667,6.6666667,  3.7150059e+001,
-66.0,6.6666667,             NaN,
-65.833333,6.6666667,             NaN,
-65.666667,6.6666667,             NaN,
-65.5,6.6666667,             NaN,
-65.333333,6.6666667,             NaN,
-65.166667,6.6666667,             NaN,
-79.833333,6.5,  2.1819555e+001,
-79.666667,6.5,  2.0877169e+001,
-79.5,6.5,  2.0383980e+001,
-79.333333,6.5,  2.0104477e+001,
-79.166667,6.5,  1.9915176e+001,
-79.0,6.5,  1.9799179e+001,
-78.833333,6.5,  1.9770288e+001,
-78.666667,6.5,  1.9961306e+001,
-78.5,6.5,  2.0236509e+001,
-78.333333,6.5,  2.0552612e+001,
-78.166667,6.5,             NaN,
-78.0,6.5,  2.1747055e+001,
-77.833333,6.5,  2.3043348e+001,
-77.666667,6.5,  2.4924322e+001,
-77.5,6.5,  2.7020182e+001,
-77.333333,6.5,  2.8780117e+001,
-77.166667,6.5,  3.0384472e+001,
-77.0,6.5,  3.1585598e+001,
-76.833333,6.5,  3.1835812e+001,
-76.666667,6.5,  3.1638493e+001,
-76.5,6.5,  3.1548367e+001,
-76.333333,6.5,  3.2510044e+001,
-76.166667,6.5,  3.3685802e+001,
-76.0,6.5,  3.4328018e+001,
-75.833333,6.5,             NaN,
-75.666667,6.5,             NaN,
-75.5,6.5,             NaN,
-75.333333,6.5,             NaN,
-75.166667,6.5,             NaN,
-75.0,6.5,             NaN,
-74.833333,6.5,             NaN,
-74.666667,6.5,             NaN,
-74.5,6.5,  3.8307526e+001,
-74.333333,6.5,  3.8885288e+001,
-74.166667,6.5,  3.9068451e+001,
-74.0,6.5,  3.9010204e+001,
-73.833333,6.5,  3.8852886e+001,
-73.666667,6.5,  3.8553257e+001,
-73.5,6.5,  3.7889904e+001,
-73.333333,6.5,  3.6415585e+001,
-73.166667,6.5,  3.4633305e+001,
-73.0,6.5,  3.3255657e+001,
-72.833333,6.5,  3.2887585e+001,
-72.666667,6.5,  3.3309849e+001,
-72.5,6.5,  3.4380535e+001,
-72.333333,6.5,  3.5637215e+001,
-72.166667,6.5,  3.6696064e+001,
-72.0,6.5,  3.7457684e+001,
-71.833333,6.5,  3.8023960e+001,
-71.666667,6.5,  3.8265171e+001,
-71.5,6.5,  3.7840393e+001,
-71.333333,6.5,  3.7287552e+001,
-71.166667,6.5,  3.7044006e+001,
-71.0,6.5,  3.7385704e+001,
-70.833333,6.5,  3.7779724e+001,
-70.666667,6.5,  3.7804123e+001,
-70.5,6.5,  3.7667866e+001,
-70.333333,6.5,  3.7588177e+001,
-70.166667,6.5,  3.7760666e+001,
-70.0,6.5,  3.8087315e+001,
-69.833333,6.5,  3.8432724e+001,
-69.666667,6.5,  3.8568405e+001,
-69.5,6.5,  3.8447338e+001,
-69.333333,6.5,  3.7972569e+001,
-69.166667,6.5,  3.6970615e+001,
-69.0,6.5,  3.5706158e+001,
-68.833333,6.5,  3.4309372e+001,
-68.666667,6.5,  3.3189133e+001,
-68.5,6.5,  3.2684689e+001,
-68.333333,6.5,  3.2537380e+001,
-68.166667,6.5,  3.2673161e+001,
-68.0,6.5,  3.3192364e+001,
-67.833333,6.5,  3.4504696e+001,
-67.666667,6.5,  3.5428741e+001,
-67.5,6.5,  3.4769474e+001,
-67.333333,6.5,  3.3510941e+001,
-67.166667,6.5,  3.2487141e+001,
-67.0,6.5,  3.2761959e+001,
-66.833333,6.5,  3.3767994e+001,
-66.666667,6.5,  3.4861599e+001,
-66.5,6.5,  3.5538345e+001,
-66.333333,6.5,  3.5991337e+001,
-66.166667,6.5,             NaN,
-66.0,6.5,             NaN,
-65.833333,6.5,             NaN,
-65.666667,6.5,             NaN,
-65.5,6.5,             NaN,
-65.333333,6.5,             NaN,
-65.166667,6.5,             NaN,
-79.833333,6.3333333,  1.9961489e+001,
-79.666667,6.3333333,  1.8899208e+001,
-79.5,6.3333333,  1.8575737e+001,
-79.333333,6.3333333,  1.8521767e+001,
-79.166667,6.3333333,  1.8514063e+001,
-79.0,6.3333333,  1.8376059e+001,
-78.833333,6.3333333,  1.8284433e+001,
-78.666667,6.3333333,  1.8473818e+001,
-78.5,6.3333333,  1.8728195e+001,
-78.333333,6.3333333,  1.8958460e+001,
-78.166667,6.3333333,  1.9004812e+001,
-78.0,6.3333333,  1.9275072e+001,
-77.833333,6.3333333,  2.0293444e+001,
-77.666667,6.3333333,  2.2532415e+001,
-77.5,6.3333333,  2.5128777e+001,
-77.333333,6.3333333,  2.7480474e+001,
-77.166667,6.3333333,  2.9612354e+001,
-77.0,6.3333333,  3.1323654e+001,
-76.833333,6.3333333,  3.2297169e+001,
-76.666667,6.3333333,  3.2850948e+001,
-76.5,6.3333333,  3.3358044e+001,
-76.333333,6.3333333,  3.4203060e+001,
-76.166667,6.3333333,  3.5085232e+001,
-76.0,6.3333333,  3.5436787e+001,
-75.833333,6.3333333,             NaN,
-75.666667,6.3333333,             NaN,
-75.5,6.3333333,             NaN,
-75.333333,6.3333333,             NaN,
-75.166667,6.3333333,             NaN,
-75.0,6.3333333,             NaN,
-74.833333,6.3333333,             NaN,
-74.666667,6.3333333,             NaN,
-74.5,6.3333333,  3.8664520e+001,
-74.333333,6.3333333,  3.9272388e+001,
-74.166667,6.3333333,  3.9426697e+001,
-74.0,6.3333333,  3.9225155e+001,
-73.833333,6.3333333,  3.8773609e+001,
-73.666667,6.3333333,  3.8292919e+001,
-73.5,6.3333333,  3.7365028e+001,
-73.333333,6.3333333,  3.5646801e+001,
-73.166667,6.3333333,  3.3668362e+001,
-73.0,6.3333333,  3.2234364e+001,
-72.833333,6.3333333,  3.2302006e+001,
-72.666667,6.3333333,  3.3210171e+001,
-72.5,6.3333333,  3.4529255e+001,
-72.333333,6.3333333,  3.5661255e+001,
-72.166667,6.3333333,  3.6503910e+001,
-72.0,6.3333333,  3.6937317e+001,
-71.833333,6.3333333,  3.7162571e+001,
-71.666667,6.3333333,  3.7146870e+001,
-71.5,6.3333333,  3.6732044e+001,
-71.333333,6.3333333,  3.6252781e+001,
-71.166667,6.3333333,  3.6061787e+001,
-71.0,6.3333333,  3.6321686e+001,
-70.833333,6.3333333,  3.6661991e+001,
-70.666667,6.3333333,  3.6677219e+001,
-70.5,6.3333333,  3.6431782e+001,
-70.333333,6.3333333,  3.6258678e+001,
-70.166667,6.3333333,  3.6644760e+001,
-70.0,6.3333333,  3.7205708e+001,
-69.833333,6.3333333,  3.7647537e+001,
-69.666667,6.3333333,  3.7873940e+001,
-69.5,6.3333333,  3.7785603e+001,
-69.333333,6.3333333,  3.7249706e+001,
-69.166667,6.3333333,  3.5926434e+001,
-69.0,6.3333333,  3.4299362e+001,
-68.833333,6.3333333,  3.2830051e+001,
-68.666667,6.3333333,  3.1639866e+001,
-68.5,6.3333333,  3.1184097e+001,
-68.333333,6.3333333,  3.1723179e+001,
-68.166667,6.3333333,  3.2675549e+001,
-68.0,6.3333333,  3.3809498e+001,
-67.833333,6.3333333,  3.4787594e+001,
-67.666667,6.3333333,  3.5212936e+001,
-67.5,6.3333333,  3.4361279e+001,
-67.333333,6.3333333,  3.2990986e+001,
-67.166667,6.3333333,  3.1880558e+001,
-67.0,6.3333333,  3.1919003e+001,
-66.833333,6.3333333,  3.2715664e+001,
-66.666667,6.3333333,  3.3675518e+001,
-66.5,6.3333333,  3.4288219e+001,
-66.333333,6.3333333,  3.4728939e+001,
-66.166667,6.3333333,             NaN,
-66.0,6.3333333,             NaN,
